product,name,description,flowerydescription,availability,sku,price
pearl-necklaces-maxima-single-pearl-necklace-white-gold,Maxima Single Pearl Necklace - White Gold,"Paspaley Maxima mother-of-pearl necklace featuring one, 15mm round Australian South Sea pearl set in 750 white gold with two hundred and nine white diamonds, total 1.20 carats.","One round Australian South Sea pearl is suspended from this white gold necklace, each hand crafted piece of mother-of-pearl seemingly floating on the wearer.

    	
		Paspaley Maxima mother-of-pearl necklace featuring one, 15mm round Australian South Sea pearl set in 750 white gold with two hundred and nine white diamonds, total 1.20 carats.",In stock,SKU    W15N07WPR15,"AUD 24,800.00"
pearl-necklaces-megisti-lapis-collier,MEGISTI LAPIS COLLIER,"Paspaley Megisti collier featuring one 9mm, and one 12mm drop pearl set in 18kt yellow gold with mother-of-pearl, lapis lazuli and 522 white diamonds (1.70ct).","Reflecting the Kimberley's inherent diversity, this collier can be worn a number of different ways – including with the pearl clasp at the front or back. It features Paspaley mother-of-pearl on one side and lapis lazuli on the other.

    	
		Paspaley Megisti collier featuring one 9mm, and one 12mm drop pearl set in 18kt yellow gold with mother-of-pearl, lapis lazuli and 522 white diamonds (1.70ct).",Out of stock,SKU    A19N12YPB12,"AUD 54,800.00"
pearl-necklaces-megisti-lapis-sautoir,MEGISTI LAPIS SAUTOIR,"Paspaley Megisti sautoir featuring one 17mm drop pearl and 13, 11-13mm oval pearls set in 18kt yellow gold with mother-of-pearl, lapis lazuli, 131 blue sapphires (2.15ct) and 2,442 white diamonds (7.80ct).","This statement sautoir combines Paspaley pearls with mother-of-pearl, lapis lazuli and sapphires. Celebrating the free spirit of personalisation, the Megisti sautoir can be worn in a variety of lengths and also separates into bracelets and individual clasps.

    	
		Paspaley Megisti sautoir featuring one 17mm drop pearl and 13, 11-13mm oval pearls set in 18kt yellow gold with mother-of-pearl, lapis lazuli, 131 blue sapphires (2.15ct) and 2,442 white diamonds (7.80ct).",Out of stock,SKU    A19N15YPO11,"AUD 228,000.00"
pearl-necklaces-megisti-necklace-yellow-gold,MEGISTI NECKLACE - YELLOW GOLD,"Paspaley Megisti necklace featuring Paspaley pearls and mother-of-pearl, set in 18kt yellow gold.","Designed to be both treasured and worn, the Megisti necklace combines exceptional Paspaley pearls and mother-of-pearl.

    	
		Paspaley Megisti necklace featuring Paspaley pearls and mother-of-pearl, set in 18kt yellow gold.",Out of stock,SKU    A19N03YPO12,"AUD 69,800.00"
pearl-necklaces-megisti-necklet-white-gold,MEGISTI NECKLET - WHITE GOLD,"Paspaley Megisti necklace featuring mother-of-pearl and turquoise with 22 white diamonds (0.10ct), set in 18kt white gold.","Designed to sit on the nape of the neck, this necklace showcases innovation and versatility. The pendant features Paspaley mother-of-pearl on one side and turquoise on the other.

    	
		Paspaley Megisti necklace featuring mother-of-pearl and turquoise with 22 white diamonds (0.10ct), set in 18kt white gold.",In stock,SKU    A19N21W,"AUD 3,880.00"
pearl-necklaces-megisti-necklet-yellow-gold,MEGISTI NECKLET - YELLOW GOLD,"Paspaley Megisti necklace featuring mother-of-pearl and lapis with 22 white diamonds (0.10ct), set in 18kt yellow gold.","Designed to sit on the nape of the neck, this necklace showcases innovation and versatility. The pendant features Paspaley mother-of-pearl on one side and lapis lazuli on the other.

    	
		Paspaley Megisti necklace featuring mother-of-pearl and lapis with 22 white diamonds (0.10ct), set in 18kt yellow gold.",In stock,SKU    A19N11Y,"AUD 3,880.00"
pearl-necklaces-megisti-pink-opal-collier,MEGISTI PINK OPAL COLLIER,"Paspaley Megisti collier featuring one 9mm, and one 12mm drop pearl set in 18kt yellow gold with mother-of-pearl, pink opal and 522 white diamonds (1.70ct).","Reflecting the inherent diversity of the Kimberley, this collier can be worn a number of different ways – including with the pearl clasp at the front or back. It features Paspaley mother-of-pearl on one side and pink opal on the other.

    	
		Paspaley Megisti collier featuring one 9mm, and one 12mm drop pearl set in 18kt yellow gold with mother-of-pearl, pink opal and 522 white diamonds (1.70ct).",Out of stock,SKU    A19N32YPB12,"AUD 54,800.00"
pearl-necklaces-monsoon-budding-flower-pendant-white-gold,Monsoon Budding Flower Pendant - White Gold,"Paspaley Monsoon pendant featuring a 12mm oval Australian South Sea pearl set in 18kt white gold, with 45 white diamonds (0.31ct) and 201 tsavorites (2.80ct).","This pendant takes inspiration from the native wildflowers of northern Australia. It showcases the gradual progression of bloom, with rich green tsavorites and sparkling diamonds.

    	
		Paspaley Monsoon pendant featuring a 12mm oval Australian South Sea pearl set in 18kt white gold, with 45 white diamonds (0.31ct) and 201 tsavorites (2.80ct).",In stock,SKU    Y18P06WPO12,"AUD 17,800.00"
pearl-necklaces-monsoon-budding-flower-pendant-yellow-gold,Monsoon Budding Flower Pendant - Yellow Gold,"Paspaley Monsoon pendant featuring a 12mm oval Australian South Sea pearl set in 18kt yellow gold, with 201 yellow diamonds and 45 white diamonds (3.11ct).","This pendant showcases the gradual progression of a wildflower in bloom. Each handcrafted petal is designed to move and reveals a beautiful pearl hidden inside.

    	
		Paspaley Monsoon pendant featuring a 12mm oval Australian South Sea pearl set in 18kt yellow gold, with 201 yellow diamonds and 45 white diamonds (3.11ct).",Out of stock,SKU    Y18P07YPO12,"AUD 35,800.00"
pearl-necklaces-monsoon-petal-pendant-necklace-yellow-gold,Monsoon Petal Pendant Necklace - Yellow Gold,Paspaley Monsoon Necklace in 750 Yellow Gold with a 10mm Keshi Baroque Australian South Sea Pearl and 81 White Diamonds (0.58ct). Length 52cms.,"Embodying the evolution of nature after monsoonal rains, this delicate petal pendant sparkles with diamonds. Each one is specially handcrafted to house a keshi pearl inside.

    	
		Paspaley Monsoon Necklace in 750 Yellow Gold with a 10mm Keshi Baroque Australian South Sea Pearl and 81 White Diamonds (0.58ct). Length 52cms.",In stock,SKU    Y18N04YKQ10,"AUD 7,680.00"
pearl-necklaces-monsoon-wildflower-collier-yellow-gold,Monsoon Wildflower Collier - Yellow Gold,"Paspaley Monsoon Unique Collier in 750 Yellow Gold with 77, 4-11mm Keshi Baroque Australian South Sea Pearls, 82 White Diamonds (3.40ct) and 397 Yellow Diamonds (8.36ct).","This Monsoon collier features beautiful Paspaley keshi pearls, combined with yellow and white diamonds. Exceptionally rare, a collier of this size can span across many pearl harvests.

    	
		Paspaley Monsoon Unique Collier in 750 Yellow Gold with 77, 4-11mm Keshi Baroque Australian South Sea Pearls, 82 White Diamonds (3.40ct) and 397 Yellow Diamonds (8.36ct).",Out of stock,SKU    Y18N03YKQ11,"AUD 228,000.00"
pearl-necklaces-oval-audrey-pendant-15mm-white-gold,Oval Audrey Pendant 15mm - White Gold,"Paspaley pendant featuring a 15mm Oval Pearl, set in 18kt White Gold and 49 White Diamonds (0.39ct).","A white gold bale, complimented by sparkling diamonds, accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 15mm Oval Pearl, set in 18kt White Gold and 49 White Diamonds (0.39ct).",In stock,SKU    C19P38WPO15,"AUD 6,980.00"
pearl-necklaces-oval-audrey-pendant-15mm-yellow-gold,Oval Audrey Pendant 15mm - Yellow Gold,"Paspaley pendant featuring a 15mm Oval Pearl, set in 18kt Yellow Gold and 49 White Diamonds (0.39ct).","A yellow gold bale, complimented by sparkling diamonds, accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 15mm Oval Pearl, set in 18kt Yellow Gold and 49 White Diamonds (0.39ct).",In stock,SKU    C19P38YPO15,"AUD 6,980.00"
pearl-necklaces-oval-bianca-pendant-14mm-white-gold,Oval Bianca Pendant 14mm - White Gold,"Paspaley pendant featuring a 14mm Oval Pearl, set in 18kt White Gold.","A white gold bale accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 14mm Oval Pearl, set in 18kt White Gold.",In stock,SKU    C19P36WPO14,"AUD 3,280.00"
pearl-necklaces-oval-bianca-pendant-14mm-yellow-gold,Oval Bianca Pendant 14mm - Yellow Gold,"Paspaley pendant featuring a 14mm Oval Pearl, set in 18kt Yellow Gold.","A yellow gold bale accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 14mm Oval Pearl, set in 18kt Yellow Gold.",In stock,SKU    C19P36YPO14,"AUD 3,280.00"
pearl-necklaces-oval-bianca-pendant-rose-gold,OVAL BIANCA PENDANT - ROSE GOLD,"Paspaley pendant featuring a 14mm oval pearl, set in 18kt rose gold.","A rose gold bale accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 14mm oval pearl, set in 18kt rose gold.",In stock,SKU    C19P36RPO14,"AUD 3,280.00"
pearl-necklaces-oval-bianca-pendant-white-gold,Oval Bianca Pendant - White Gold,"Paspaley pendant featuring a 12mm Oval Pearl, set in 18kt White Gold.","A white gold bale accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 12mm Oval Pearl, set in 18kt White Gold.",In stock,SKU    C19P35WPO12,"AUD 1,980.00"
pearl-necklaces-oval-bianca-pendant-yellow-gold,Oval Bianca Pendant - Yellow Gold,"Paspaley pendant featuring a 12mm Oval Pearl, set in 18kt  Yellow Gold.","A yellow gold bale accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 12mm Oval Pearl, set in 18kt  Yellow Gold.",In stock,SKU    C19P35YPO12,"AUD 1,980.00"
pearl-necklaces-oval-celeste-pendant-rose-gold,OVAL CELESTE PENDANT - ROSE GOLD,"Paspaley pendant featuring a 12mm oval pearl, set in 18kt rose gold and 22 white diamonds (0.16ct).","A rose gold bale, complemented by sparkling diamonds, accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 12mm oval pearl, set in 18kt rose gold and 22 white diamonds (0.16ct).",In stock,SKU    C19P43RPO12,"AUD 2,880.00"
pearl-necklaces-oval-celeste-pendant-white-gold,Oval Celeste Pendant - White Gold,"Paspaley pendant featuring a 12mm Oval Pearl, set in 18kt White Gold and 22 White Diamonds (0.16ct).","A white gold bale, complimented by sparkling diamonds, accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 12mm Oval Pearl, set in 18kt White Gold and 22 White Diamonds (0.16ct).",In stock,SKU    C19P43WPO12,"AUD 2,880.00"
pearl-necklaces-oval-celeste-pendant-yellow-gold,Oval Celeste Pendant - Yellow Gold,"Paspaley pendant featuring a 12mm Oval Pearl, set in 18kt Yellow Gold and 22 White Diamonds (0.16ct).","A yellow gold bale, complimented by sparkling diamonds, accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 12mm Oval Pearl, set in 18kt Yellow Gold and 22 White Diamonds (0.16ct).",In stock,SKU    C19P43YPO12,"AUD 2,880.00"
pearl-necklaces-palais-pearl-necklace-rose-gold,Palais Pearl Necklace - Rose Gold,"Paspaley necklace featuring a 13mm triangle pearl set in 18kt rose gold, with 12 white diamonds (0.06ct).","This minimalist design perfectly highlights a beautiful 13mm Triangle pearl.

    	
		Paspaley necklace featuring a 13mm triangle pearl set in 18kt rose gold, with 12 white diamonds (0.06ct).",In stock,SKU    C00N15RPT13,"AUD 3,480.00"
pearl-necklaces-palais-pearl-necklace-white-gold,Palais Pearl Necklace - White Gold,"Paspaley necklace featuring a 14mm triangle pearl set in 18kt white gold, with 30 white diamonds (0.20ct).","This minimalist design perfectly highlights a beautiful 14mm Triangle pearl.

    	
		Paspaley necklace featuring a 14mm triangle pearl set in 18kt white gold, with 30 white diamonds (0.20ct).",In stock,SKU    C00N14WPT14,"AUD 4,280.00"
pearl-necklaces-palais-pearl-necklace-yellow-gold,Palais Pearl Necklace - Yellow Gold,"Paspaley necklace featuring a 14mm triangle pearl set in 18kt yellow gold, with 30 white diamonds (0.20ct).","This minimalist design perfectly highlights a beautiful 14mm Triangle pearl.

    	
		Paspaley necklace featuring a 14mm triangle pearl set in 18kt yellow gold, with 30 white diamonds (0.20ct).",In stock,SKU    C00N14YPT14,"AUD 4,280.00"
pearl-necklaces-pearls-my-way-pave-pendant-14mm-round-white-gold,Pearls My Way Pave Pendant 14mm Round - White Gold,"Paspaley pendant featuring one 14mm round pearl set in 18kt white gold, with 49 white diamonds (0.26ct). Chain sold separately.","Pearls My Way Pendants allow you to tailor your look, choose your favourite Paspaley pearls from a range of shapes and sizes then select your accompanying Bale. Your pearls, your way.

    	
		Paspaley pendant featuring one 14mm round pearl set in 18kt white gold, with 49 white diamonds (0.26ct). Chain sold separately.",In stock,SKU    DC18P03WPR14,"AUD 8,460.00"
pearl-necklaces-petite-circle-pearl-strand,Petite Circle Pearl Strand,"Paspaley 44.5cm choker length strand featuring 40, 10-12mm circle pearls. Identified by the Paspaley Strand Signature, a brilliant cut diamond set seamlessly in the end pearl.","This beautiful circle strand is expertly matched in colour, size, shape and lustre by our skilled graders, featuring the world’s most refined stringing technique. A unique clasp mechanism enables you to instantly personalise your strand with one of Paspaley’s interchangeable clasps. All Paspaley strands are unique and price is indicative of the strand pictured. For more information on other available strands visit a boutique or contact the Personal Shopper.

    	
		Paspaley 44.5cm choker length strand featuring 40, 10-12mm circle pearls. Identified by the Paspaley Strand Signature, a brilliant cut diamond set seamlessly in the end pearl.",Out of stock,SKU    SCPC1012138,"AUD 11,800.00"
pearl-necklaces-rhapsody-choker,Rhapsody Choker,"Paspaley 42cm Duet choker strand featuring 42, 7-12mm triangle, oval and keshi pearls. Complete with the Paspaley Strand Signature, a brilliant cut diamond is set seamlessly into the end pearl.","Each Rhapsody Duet choker is one-of-a-kind. The original design of this strand reflects a unique rhythm of pearl patterns, that flows effortlessly like musical notes. Featuring a myriad of beautiful triangle/oval and keshi pearls, this elegantly timeless piece also boasts refined modern details.

    	
		Paspaley 42cm Duet choker strand featuring 42, 7-12mm triangle, oval and keshi pearls. Complete with the Paspaley Strand Signature, a brilliant cut diamond is set seamlessly into the end pearl.",Out of stock,SKU    SCMX0712001,"AUD 16,800.00"
pearl-necklaces-rhapsody-keshi-and-circle-strand-necklace,Rhapsody Keshi and Circle Strand Necklace,"Paspaley 126cm length Rhapsody strand featuring 101, 6-13mm circlé and keshi baroque pearls. Identified by the Paspaley Strand Signature, a brilliant cut diamond set seamlessly in the end pearl.","Each Rhapsody strand is one-of-a-kind. These long, fluid strands feature a myriad of beautiful pearl shapes and sizes. Each can be playfully detached into bracelets and smaller necklaces. 
All Paspaley strands are unique and price is indicative of the strand pictured. For more information on other available strands visit a boutique or contact the Personal Shopper.

    	
		Paspaley 126cm length Rhapsody strand featuring 101, 6-13mm circlé and keshi baroque pearls. Identified by the Paspaley Strand Signature, a brilliant cut diamond set seamlessly in the end pearl.",Out of stock,SKU    SUKQ0613007,"AUD 56,800.00"
pearl-necklaces-rhapsody-rope-130cm,Rhapsody Rope 130cm,"Paspaley 130cm Quartet strand featuring 133, 7-13mm triangle/oval  keshi pearls. Complete with the Paspaley Strand Signature, a brilliant cut diamond is set seamlessly into the end pearl.","Each Rhapsody Quartet strand is one-of-a-kind. You can personalise this beautiful triangle/oval and keshi pearl strand, with the option to wear long or detach into a shorter necklace and four bracelets. Capturing the musical flow of natural pearl patterns, this versatile piece is a statement in elegant and individual style.

    	
		Paspaley 130cm Quartet strand featuring 133, 7-13mm triangle/oval  keshi pearls. Complete with the Paspaley Strand Signature, a brilliant cut diamond is set seamlessly into the end pearl.",Out of stock,SKU    SRMX0713001,"AUD 48,800.00"
pearl-necklaces-rhapsody-rope-90cm,Rhapsody Rope 90cm,"Paspaley 90cm Duet strand featuring 97, 7-12mm triangle, oval and keshi pearls. Complete with the Paspaley Strand Signature, a brilliant cut diamond is set seamlessly into the end pearl.","Each Rhapsody Duet rope strand is one-of-a-kind. Featuring an array of beautiful triangle/oval and keshi pearls, this versatile piece can be worn long or detached into a shorter necklace and two bracelets. Reflecting the musical nature of pearl patterns forged by nature, this timeless piece makes for an elegant style statement.

    	
		Paspaley 90cm Duet strand featuring 97, 7-12mm triangle, oval and keshi pearls. Complete with the Paspaley Strand Signature, a brilliant cut diamond is set seamlessly into the end pearl.",Out of stock,SKU    SRMX0712001,"AUD 32,800.00"
pearl-necklaces-rockpool-long-chain-white-gold,Rockpool Long Chain - White Gold,"Paspaley Australian South Sea Keshi chain in 18kt white gold with 20, 5mm Keshi baroque pearls and 18 white diamonds (0.44ct). Pendant sold separately.","This stunning chain features exceptionally rare keshi pearls. Pendants can be playfully added to create a unique look.

    	
		Paspaley Australian South Sea Keshi chain in 18kt white gold with 20, 5mm Keshi baroque pearls and 18 white diamonds (0.44ct). Pendant sold separately.",In stock,SKU    X17C10WKQ05,"AUD 11,800.00"
pearl-necklaces-rockpool-long-chain-yellow-gold,Rockpool Long Chain - Yellow Gold,"Paspaley Rockpool Chain in 18kt yellow gold with 20, 5mm Keshi baroque pearls and 18 white diamonds (0.44ct). Length 86cm.","This fine chain necklace features luminous keshi pearls, a Paspaley signature, to complement sparkling white diamonds. A modern statement in yellow gold, this timeless piece is inspired by the raw beauty of nature.

    	
		Paspaley Rockpool Chain in 18kt yellow gold with 20, 5mm Keshi baroque pearls and 18 white diamonds (0.44ct). Length 86cm.",In stock,SKU    X17C10YKQ05,"AUD 11,800.00"
pearl-necklaces-rockpool-pendant-white-gold,Rockpool Pendant - White Gold,"Paspaley pendant featuring a 6mm keshi baroque pearl set in 18kt white gold, with mother-of-pearl and 122 white diamonds (0.54ct). Chain sold separately.","This design incorporates hand-carved mother-of-pearl, from the very shells that grow Paspaley pearls. A rare Paspaley keshi pearl is suspended from the edge of the three-dimensional clam shell, which can be worn on a variety of chains, created especially for this collection.

    	
		Paspaley pendant featuring a 6mm keshi baroque pearl set in 18kt white gold, with mother-of-pearl and 122 white diamonds (0.54ct). Chain sold separately.",In stock,SKU    X17P11WKQ06,"AUD 9,680.00"
pearl-necklaces-rockpool-pendant-yellow-gold,Rockpool Pendant - Yellow Gold,"Paspaley pendant featuring a 6mm keshi baroque pearl set in 18kt yellow gold, with mother-of-pearl and 122 white diamonds (0.54ct). Chain sold separately.","An elegant statement, this piece incorporates hand-carved mother-of-pearl, from the very shells that grow Paspaley pearls. A rare Paspaley keshi pearl is suspended from the edge of the three-dimensional clam shell, which can be worn on a variety of chains, created especially for this collection.

    	
		Paspaley pendant featuring a 6mm keshi baroque pearl set in 18kt yellow gold, with mother-of-pearl and 122 white diamonds (0.54ct). Chain sold separately.",In stock,SKU    X17P11YKQ06,"AUD 9,680.00"
pearl-necklaces-rockpool-petite-pendant-white-gold,Rockpool Petite Pendant - White Gold,"Paspaley pendant featuring mother-of-pearl set in 18kt white gold, with 91 white diamonds (0.46ct). Chain sold separately.","As unique as the wearer, this striking piece incorporates hand-carved mother-of-pearl, from the very shells that grow Paspaley pearls. The three-dimensional clam shell can be worn on a variety of chains, created especially for this collection.

    	
		Paspaley pendant featuring mother-of-pearl set in 18kt white gold, with 91 white diamonds (0.46ct). Chain sold separately.",In stock,SKU    X17P10W,"AUD 7,880.00"
pearl-necklaces-rockpool-petite-pendant-yellow-gold,Rockpool Petite Pendant - Yellow Gold,"Paspaley pendant featuring mother-of-pearl set in 18kt yellow gold, with 91 white diamonds (0.46ct). Chain sold separately.","As unique as the wearer, this striking piece incorporates hand-carved mother-of-pearl, from the very shells that grow Paspaley pearls. The three-dimensional clam shell can be worn on a variety of chains, created especially for this collection.

    	
		Paspaley pendant featuring mother-of-pearl set in 18kt yellow gold, with 91 white diamonds (0.46ct). Chain sold separately.",In stock,SKU    X17P10Y,"AUD 7,880.00"
pearl-necklaces-rockpool-short-chain-yellow-gold,Rockpool Short Chain - Yellow Gold,"Paspaley necklace featuring 10, 5mm keshi baroque pearls set in 18kt yellow gold, with 12 white diamonds (0.23ct). Length 45cm.  Pendant sold separately.","This stunning chain features luminous keshi pearls. Rockpool pendants can be playfully attached to create a unique look. Pendant sold separately.

    	
		Paspaley necklace featuring 10, 5mm keshi baroque pearls set in 18kt yellow gold, with 12 white diamonds (0.23ct). Length 45cm.  Pendant sold separately.",In stock,SKU    X17C11YKQ05,"AUD 6,980.00"
pearl-necklaces-round-audrey-pendant-white-gold,Round Audrey Pendant - White Gold,"Paspaley pendant featuring a 15mm Round Pearl, set in 18kt White Gold and 49 White Diamonds (0.39ct).","A white gold bale, complimented by sparkling diamonds, accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 15mm Round Pearl, set in 18kt White Gold and 49 White Diamonds (0.39ct).",In stock,SKU    C19P38WPR15,"AUD 10,800.00"
pearl-necklaces-round-audrey-pendant-yellow-gold,Round Audrey Pendant - Yellow Gold,"Paspaley pendant featuring a 15mm Round Pearl, set in 18kt Yellow Gold and 49 White Diamonds (0.39ct).","A yellow gold bale, complimented by sparkling diamonds, accentuates your treasured pearl for an effortless and elegant look. Chain sold separately.

    	
		Paspaley pendant featuring a 15mm Round Pearl, set in 18kt Yellow Gold and 49 White Diamonds (0.39ct).",In stock,SKU    C19P38YPR15,"AUD 10,800.00"
pearl-necklaces-round-pearl-strand-necklace,Round Pearl Strand Necklace,"Paspaley 43cm choker length strand featuring 34, 12 -13mm round pearls. Identified by the Paspaley Strand Signature, a brilliant cut diamond set seamlessly in the end pearl.","This round strand has been expertly matched in colour, size, shape and lustre by our skilled graders and features the world’s most refined stringing technique. A unique interchangeable clasp enables you to instantly personalise your look. All Paspaley strands are unique and price is indicative of the strand pictured. For more information on other available strands visit a boutique or contact the Personal Shopper.

    	
		Paspaley 43cm choker length strand featuring 34, 12 -13mm round pearls. Identified by the Paspaley Strand Signature, a brilliant cut diamond set seamlessly in the end pearl.",Out of stock,SKU    SCPR1213030,"AUD 79,800.00"
pearl-necklaces-round-pearl-swap-yellow-gold,Round Pearl Swap - Yellow Gold,"Paspaley swap featuring one, 15mm round pearl with an 18kt yellow gold mechanism. Nitrile chord and cascade available separately.","This Paspaley pearl swap captures the beauty of a Paspaley pearl. Contrast with an interchangeable nitrile chord or cascade to instantly transform your look.

    	
		Paspaley swap featuring one, 15mm round pearl with an 18kt yellow gold mechanism. Nitrile chord and cascade available separately.",In stock,SKU    C00L01YPR15,"AUD 8,980.00"
pearl-necklaces-touchstone-long-blue-sapphire-necklace-white-gold,Touchstone Long Blue Sapphire Necklace - White Gold,"Paspaley necklace featuring 14, 10-12mm oval pearls set in 18kt white gold, with 297 blue sapphires (3.81ct) and 12 white diamonds (0.03ct).","A striking take on a classic, this necklace combines perfectly matched Paspaley pearls with deep blue sapphires.

    	
		Paspaley necklace featuring 14, 10-12mm oval pearls set in 18kt white gold, with 297 blue sapphires (3.81ct) and 12 white diamonds (0.03ct).",Out of stock,SKU    V19N09WPO12,"AUD 32,800.00"
pearl-necklaces-touchstone-pink-sapphire-necklace-yellow-gold,Touchstone Pink Sapphire Necklace - Yellow Gold,"Paspaley necklace featuring 7, 10-12mm oval pearls set in 18kt yellow gold, with 148 pink sapphires (2.11ct) and 12 white diamonds (0.03ct).","The Touchstone necklace offers a stunning contrast between smooth Paspaley pearls and inverted pink sapphires.

    	
		Paspaley necklace featuring 7, 10-12mm oval pearls set in 18kt yellow gold, with 148 pink sapphires (2.11ct) and 12 white diamonds (0.03ct).",In stock,SKU    V19N15YPO12,"AUD 16,800.00"
pearl-necklaces-touchstone-ruby-12mm-round-pendant-yellow-gold,Touchstone Ruby 12mm Round Pendant - Yellow Gold,"Paspaley pendant featuring one, 12mm round pearl set in 18kt yellow gold, with 22 rubies (0.25ct) and 12 white diamonds (0.06ct). Chain sold separately.","Pearls My Way Pendants allow you to tailor your look, choose your favourite Paspaley pearls from a range of shapes and sizes then select your accompanying Bale. Your pearls, your way.

    	
		Paspaley pendant featuring one, 12mm round pearl set in 18kt yellow gold, with 22 rubies (0.25ct) and 12 white diamonds (0.06ct). Chain sold separately.",In stock,SKU    DC18P06YPR12,"AUD 6,460.00"
pearl-necklaces-touchstone-ruby-necklace-yellow-gold,Touchstone Ruby Necklace - Yellow Gold,"Paspaley necklace featuring a 13mm triangle pearl set in 18kt yellow gold, with ten rubies (0.10ct) and 12 white diamonds (0.03ct).","The crown of deep red rubies gives this necklace a flash of colour, while the subtle sparkle of diamonds complements the glow of the Paspaley pearl.

    	
		Paspaley necklace featuring a 13mm triangle pearl set in 18kt yellow gold, with ten rubies (0.10ct) and 12 white diamonds (0.03ct).",In stock,SKU    V14N04YPT13,"AUD 3,780.00"
pearl-necklaces-touchstone-sapphire-necklace-white-gold,Touchstone Sapphire Necklace - White Gold,"Paspaley necklace featuring a 13mm triangle pearl set in 18kt white gold, with ten blue sapphires (0.09ct) and 12 white diamonds (0.03ct).","The crown of deep blue sapphires gives this necklace a flash of colour, while the subtle sparkle complements the glow of the pearl.

    	
		Paspaley necklace featuring a 13mm triangle pearl set in 18kt white gold, with ten blue sapphires (0.09ct) and 12 white diamonds (0.03ct).",In stock,SKU    V19N08WPT13,"AUD 3,780.00"
pearl-rings-dragonfly-ring-platinum,Dragonfly Ring - Platinum,"Paspaley ring featuring a 15mm round pearl set in 950 platinum, with 46 white diamonds (2.25ct).","This statement ring is inspired by the dragonflies in the Kimberley region, which emerge to signify the end of the wet season. A beautiful ode to nature, this ring features a round Paspaley pearl, framed by sparkling diamonds on a platinum band.

    	
		Paspaley ring featuring a 15mm round pearl set in 950 platinum, with 46 white diamonds (2.25ct).",In stock,SKU    DX10R02PPR15,"AUD 27,800.00"
pearl-rings-dragonfly-ring-yellow-gold,Dragonfly Ring - Yellow Gold,"Paspaley ring featuring a 15mm round pearl set in 18kt yellow gold, with 46 white diamonds (2.25ct).","This statement ring is inspired by the dragonflies in the Kimberley region, which emerge to signify the end of the wet season. A beautiful ode to nature, this ring features a round Paspaley pearl, framed by sparkling diamonds on a yellow gold band.

    	
		Paspaley ring featuring a 15mm round pearl set in 18kt yellow gold, with 46 white diamonds (2.25ct).",In stock,SKU    DX10R02YPR15,"AUD 27,800.00"
pearl-rings-embrace-the-sea-ring--white-gold,Embrace the Sea Ring- White Gold,"Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt white gold, with 16 white diamonds (0.29ct).","Paying tribute to the beauty of the sea, this unique ring features a diamond-encrusted starfish, paired with an exceptional Paspaley keshi pearl.

    	
		Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt white gold, with 16 white diamonds (0.29ct).",In stock,SKU    C00R12WKQ10,"AUD 4,780.00"
pearl-rings-embrace-the-sea-ring-yellow-gold,Embrace the Sea Ring - Yellow Gold,"Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt yellow gold, with 16 white diamonds (0.29ct).","This design pays tribute to the sea - the birthplace of Paspaley pearls.

    	
		Paspaley ring featuring a 10mm keshi baroque pearl set in 18kt yellow gold, with 16 white diamonds (0.29ct).",In stock,SKU    C00R12YKQ10,"AUD 4,780.00"
pearl-rings-julia-ring-rose-gold,JULIA RING - ROSE GOLD,"Paspaley ring featuring a 9-10mm keshi baroque pearl set in 18kt rose gold, with two white diamonds (0.03ct).","The Julia ring combines the organic appeal of a keshi baroque pearl, with the glimmer of beautiful white diamonds.

    	
		Paspaley ring featuring a 9-10mm keshi baroque pearl set in 18kt rose gold, with two white diamonds (0.03ct).",In stock,SKU    DC00R02RKQ10,"AUD 1,980.00"
pearl-rings-julia-ring-white-gold,Julia Ring - White Gold,"Paspaley ring featuring a 9mm-10mm keshi baroque pearl set in 18kt white gold, with two white diamonds (0.03ct).","The Julia ring combines the organic appeal of a keshi baroque pearl, with the glimmer of beautiful white diamonds.

    	
		Paspaley ring featuring a 9mm-10mm keshi baroque pearl set in 18kt white gold, with two white diamonds (0.03ct).",In stock,SKU    DC00R02WKQ10,"AUD 1,980.00"
